date,p,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,dividend growth,dividend yield,u
1949.1,15.89,1.07,2.37,23.7,1949.79,2.32,156.76,10.59,23.35,10.17,1.37,0.067547514,24.42
1949.11,16.11,1.11,2.34,23.8,1949.87,2.32,158.26,10.87,23.02,10.22,1.328,0.0686946,25.18
1949.12,16.54,1.14,2.32,23.6,1949.96,2.32,163.86,11.29,22.98,10.53,1.289,0.068923821,25.94
1950.01,16.88,1.15,2.34,23.5,1950.04,2.32,167.94,11.44,23.25,10.75,0.379,0.068127962,26.17
1950.02,17.21,1.16,2.35,23.5,1950.12,2.34,171.23,11.54,23.41,10.91,0.376,0.067402673,26.39
1950.03,17.35,1.17,2.37,23.6,1950.21,2.36,171.89,11.59,23.48,10.91,0.373,0.067435159,26.62
1950.04,17.84,1.18,2.43,23.6,1950.29,2.38,176.74,11.69,24.04,11.18,0.37,0.066143498,26.85
1950.05,18.44,1.19,2.48,23.7,1950.37,2.4,181.92,11.74,24.5,11.46,0.366,0.064533623,27.08
1950.06,18.74,1.2,2.54,23.8,1950.46,2.42,184.1,11.79,24.95,11.55,0.363,0.064034152,27.3
1950.07,17.38,1.24,2.6,24.1,1950.54,2.45,168.61,12.06,25.22,10.54,1.541,0.071537975,28.29
1950.08,18.43,1.29,2.66,24.3,1950.62,2.47,177.33,12.38,25.59,11.04,1.488,0.06981389,29.27
1950.09,19.08,1.33,2.72,24.4,1950.71,2.49,182.83,12.74,26.06,11.34,1.438,0.069706499,30.26
1950.1,19.87,1.38,2.76,24.6,1950.79,2.51,188.85,13.08,26.23,11.66,1.498,0.069283845,31.32
1950.11,19.83,1.42,2.8,24.7,1950.87,2.53,187.71,13.47,26.5,11.54,1.448,0.071776601,32.38
1950.12,19.75,1.47,2.84,25,1950.96,2.55,184.71,13.75,26.56,11.31,1.401,0.07443038,33.45
1951.01,21.21,1.49,2.84,25.4,1951.04,2.57,195.24,13.68,26.11,11.9,0.49,0.070092881,33.83
1951.02,22,1.5,2.83,25.7,1951.12,2.58,200.15,13.68,25.78,12.14,0.484,0.068333182,34.2
1951.03,21.63,1.52,2.83,25.8,1951.21,2.59,196.02,13.77,25.65,11.84,0.479,0.070272769,34.58
1951.04,21.92,1.53,2.79,25.8,1951.29,2.6,198.65,13.9,25.31,11.95,0.379,0.069951186,34.89
1951.05,21.93,1.55,2.76,25.9,1951.37,2.61,197.97,13.96,24.89,11.86,0.376,0.070527588,35.19
1951.06,21.55,1.56,2.72,25.9,1951.46,2.62,194.54,14.08,24.55,11.62,0.373,0.072389791,35.49
1951.07,21.93,1.55,2.65,25.9,1951.54,2.63,197.97,13.96,23.92,11.78,-0.373,0.070527588,35.19
1951.08,22.89,1.53,2.58,25.9,1951.62,2.63,206.64,13.84,23.29,12.26,-0.376,0.066986894,34.89
1951.09,23.48,1.52,2.51,26.1,1951.71,2.64,210.34,13.62,22.48,12.44,-0.379,0.064735945,34.58
1951.1,23.36,1.48,2.49,26.2,1951.79,2.65,208.46,13.24,22.19,12.31,-1.061,0.063498716,33.75
1951.11,22.71,1.45,2.46,26.4,1951.87,2.66,201.13,12.81,21.82,11.85,-1.087,0.063701893,32.91
1951.12,23.41,1.41,2.44,26.5,1951.96,2.67,206.54,12.44,21.53,12.15,-1.115,0.060230671,32.08
1952.01,24.19,1.41,2.43,26.5,1952.04,2.68,213.43,12.47,21.41,12.53,0.102,0.058426209,32.16
1952.02,23.75,1.42,2.41,26.3,1952.12,2.69,211.14,12.59,21.45,12.36,0.103,0.059649263,32.23
1952.03,23.81,1.42,2.4,26.3,1952.21,2.71,211.67,12.62,21.34,12.36,0.102,0.059638807,32.31
1952.04,23.74,1.43,2.38,26.4,1952.29,2.72,210.25,12.66,21.08,12.24,0.305,0.060235889,32.54
1952.05,23.73,1.44,2.36,26.4,1952.37,2.73,210.16,12.75,20.9,12.2,0.303,0.06068268,32.76
1952.06,24.38,1.45,2.34,26.5,1952.46,2.74,215.1,12.79,20.65,12.45,0.301,0.059474979,32.99
1952.07,25.08,1.45,2.35,26.7,1952.54,2.76,219.62,12.7,20.55,12.67,0,0.057814992,32.99
1952.08,25.18,1.45,2.35,26.7,1952.62,2.77,220.5,12.7,20.61,12.68,0,0.057585385,32.99
1952.09,24.78,1.45,2.36,26.7,1952.71,2.78,216.99,12.7,20.67,12.43,0,0.058514931,32.99
1952.1,24.26,1.44,2.37,26.7,1952.79,2.79,212.44,12.58,20.78,12.13,-0.401,0.059219703,32.69
1952.11,25.03,1.42,2.39,26.7,1952.87,2.81,219.18,12.46,20.9,12.47,-0.405,0.056864962,32.38
1952.12,26.04,1.41,2.4,26.7,1952.96,2.82,228.03,12.35,21.02,12.93,-0.409,0.054147465,32.08
1953.01,26.18,1.41,2.41,26.6,1953.04,2.83,230.12,12.39,21.18,13.01,0,0.053857907,32.08
1953.02,25.86,1.41,2.42,26.5,1953.12,2.8,228.16,12.44,21.35,12.86,0,0.054524362,32.08
1953.03,25.99,1.41,2.43,26.6,1953.21,2.77,228.45,12.39,21.36,12.83,0,0.054251635,32.08
1953.04,24.71,1.41,2.46,26.6,1953.29,2.83,217.2,12.42,21.59,12.16,0.102,0.057196682,32.16
1953.05,24.84,1.42,2.48,26.7,1953.37,3.05,217.52,12.41,21.75,12.14,0.103,0.057031804,32.23
1953.06,23.95,1.42,2.51,26.8,1953.46,3.11,208.94,12.39,21.9,11.62,0.102,0.059290188,32.31
1953.07,24.29,1.42,2.52,26.8,1953.54,2.93,211.91,12.39,22.01,11.75,0,0.058460272,32.31
1953.08,24.39,1.42,2.54,26.9,1953.62,2.95,211.99,12.34,22.05,11.72,0,0.058220582,32.31
1953.09,23.27,1.42,2.55,26.9,1953.71,2.87,202.26,12.34,22.16,11.14,0,0.061022776,32.31
1953.1,23.97,1.43,2.54,27,1953.79,2.66,207.57,12.38,21.97,11.39,0.305,0.059657906,32.54
1953.11,24.5,1.44,2.52,26.9,1953.87,2.68,212.95,12.52,21.93,11.64,0.303,0.05877551,32.76
1953.12,24.83,1.45,2.51,26.9,1953.96,2.59,215.82,12.6,21.82,11.75,0.301,0.0583971,32.99
1954.01,25.46,1.46,2.52,26.9,1954.04,2.48,221.29,12.66,21.93,12,0.199,0.057214061,33.14
1954.02,26.02,1.46,2.54,26.9,1954.12,2.47,226.16,12.72,22.05,12.22,0.198,0.056238663,33.29
1954.03,26.57,1.47,2.55,26.9,1954.21,2.37,230.94,12.78,22.16,12.42,0.198,0.055325555,33.45
1954.04,27.63,1.46,2.57,26.8,1954.29,2.29,241.05,12.77,22.45,12.91,-0.198,0.052961636,33.29
1954.05,28.73,1.46,2.6,26.9,1954.37,2.37,249.71,12.66,22.57,13.31,-0.198,0.050702054,33.14
1954.06,28.96,1.45,2.62,26.9,1954.46,2.38,251.71,12.6,22.77,13.36,-0.199,0.050069061,32.99
1954.07,30.13,1.46,2.62,26.9,1954.54,2.3,261.88,12.66,22.8,13.83,0.199,0.048346167,33.14
1954.08,30.73,1.46,2.63,26.9,1954.62,2.36,267.1,12.72,22.83,14.04,0.198,0.047618939,33.29
1954.09,31.45,1.47,2.63,26.8,1954.71,2.38,274.38,12.82,22.94,14.36,0.198,0.046740859,33.45
1954.1,32.18,1.49,2.68,26.8,1954.79,2.43,280.74,13.03,23.35,14.62,0.684,0.046405531,33.98
1954.11,33.44,1.52,2.72,26.8,1954.87,2.48,291.74,13.23,23.76,15.12,0.674,0.045354964,34.51
1954.12,34.97,1.54,2.77,26.7,1954.96,2.51,306.23,13.49,24.26,15.79,0.663,0.044037747,35.04
1955.01,35.6,1.55,2.83,26.7,1955.04,2.61,311.74,13.54,24.81,15.99,0.188,0.043445787,35.19
1955.02,36.79,1.55,2.9,26.7,1955.12,2.65,322.16,13.6,25.37,16.44,0.187,0.042221528,35.34
1955.03,36.5,1.56,2.96,26.7,1955.21,2.68,319.62,13.66,25.92,16.22,0.186,0.042739726,35.49
1955.04,37.76,1.56,3.05,26.7,1955.29,2.75,330.66,13.69,26.68,16.69,0.093,0.041401748,35.57
1955.05,37.6,1.57,3.13,26.7,1955.37,2.76,329.26,13.72,27.44,16.52,0.093,0.041666755,35.65
1955.06,39.78,1.57,3.22,26.7,1955.46,2.78,348.35,13.75,28.2,17.37,0.092,0.039467069,35.72
1955.07,42.69,1.59,3.29,26.8,1955.54,2.9,372.43,13.84,28.73,18.45,0.459,0.037167252,36.1
1955.08,42.43,1.6,3.37,26.8,1955.62,2.97,370.17,13.99,29.37,18.22,0.454,0.03778765,36.48
1955.09,44.34,1.62,3.44,26.9,1955.71,2.97,385.39,14.08,29.9,18.84,0.449,0.036535859,36.86
1955.1,42.11,1.63,3.5,26.9,1955.79,2.88,366.01,14.14,30.42,17.77,0.178,0.038629067,37.01
1955.11,44.95,1.63,3.56,26.9,1955.87,2.89,390.69,14.2,30.94,18.84,0.177,0.036336596,37.16
1955.12,45.37,1.64,3.62,26.8,1955.96,2.96,395.82,14.31,31.58,18.94,0.177,0.036147234,37.31
1956.01,44.15,1.67,3.64,26.8,1956.04,2.9,385.17,14.57,31.79,18.29,0.787,0.037825595,38
1956.02,44.43,1.7,3.67,26.8,1956.12,2.84,387.61,14.83,31.99,18.27,0.773,0.038262435,38.68
1956.03,47.49,1.73,3.69,26.8,1956.21,2.96,414.31,15.09,32.19,19.37,0.76,0.036428722,39.36
1956.04,48.05,1.75,3.66,26.9,1956.29,3.18,417.64,15.24,31.81,19.37,0.582,0.036489698,39.89
1956.05,46.54,1.78,3.63,27,1956.37,3.07,403.02,15.39,31.43,18.54,0.574,0.038175118,40.42
1956.06,46.27,1.8,3.6,27.2,1956.46,3,397.73,15.47,30.95,18.16,0.567,0.038902096,40.95
1956.07,48.78,1.81,3.55,27.4,1956.54,3.11,416.25,15.47,30.32,18.86,0.32,0.037173637,41.26
1956.08,48.49,1.83,3.51,27.3,1956.62,3.33,415.29,15.64,30.03,18.67,0.318,0.037671066,41.56
1956.09,46.84,1.84,3.46,27.4,1956.71,3.38,399.69,15.7,29.52,17.84,0.316,0.039282664,41.86
1956.1,46.24,1.81,3.44,27.5,1956.79,3.34,393.14,15.36,29.28,17.42,-0.794,0.039071583,41.11
1956.11,45.76,1.77,3.43,27.5,1956.87,3.49,389.06,15.08,29.13,17.12,-0.809,0.038752841,40.35
1956.12,46.44,1.74,3.41,27.6,1956.96,3.59,393.41,14.74,28.89,17.2,-0.824,0.0374677,39.59
1957.01,45.43,1.74,3.41,27.6,1957.04,3.46,384.85,14.71,28.86,16.72,-0.083,0.038227383,39.51
1957.02,43.47,1.73,3.4,27.7,1957.12,3.34,366.92,14.63,28.73,15.84,-0.084,0.039874166,39.44
1957.03,44.03,1.73,3.4,27.8,1957.21,3.41,370.31,14.55,28.6,15.9,-0.084,0.039291392,39.36
1957.04,45.05,1.73,3.41,27.9,1957.29,3.48,377.53,14.5,28.55,16.12,0,0.038401776,39.36
1957.05,46.78,1.73,3.41,28,1957.37,3.6,390.63,14.45,28.5,16.6,0,0.036981616,39.36
1957.06,47.55,1.73,3.42,28.1,1957.46,3.8,395.64,14.39,28.46,16.73,0,0.036382755,39.36
1957.07,48.51,1.74,3.44,28.3,1957.54,3.93,400.78,14.38,28.39,16.87,0.25,0.035868893,39.59
1957.08,45.84,1.75,3.45,28.3,1957.62,3.93,378.72,14.46,28.53,15.87,0.249,0.038176265,39.82
1957.09,43.98,1.76,3.47,28.3,1957.71,3.92,363.35,14.54,28.67,15.16,0.247,0.04001819,40.04
1957.1,41.24,1.77,3.44,28.3,1957.79,3.97,340.71,14.62,28.39,14.15,0.246,0.042919496,40.27
1957.11,40.35,1.78,3.4,28.4,1957.87,3.72,332.19,14.65,28.02,13.74,0.245,0.044114002,40.5
1957.12,40.33,1.79,3.37,28.4,1957.96,3.21,332.02,14.74,27.74,13.67,0.243,0.044383833,40.73
1958.01,41.12,1.78,3.29,28.6,1958.04,3.09,336.16,14.58,26.92,13.79,-0.162,0.04336892,40.57
1958.02,41.26,1.78,3.22,28.6,1958.12,3.05,337.3,14.52,26.3,13.78,-0.162,0.043060349,40.42
1958.03,42.11,1.77,3.14,28.8,1958.21,2.98,341.86,14.37,25.49,13.93,-0.163,0.042032771,40.27
1958.04,42.34,1.76,3.07,28.9,1958.29,2.88,342.54,14.21,24.84,13.91,-0.328,0.041489608,39.97
1958.05,43.7,1.74,3,28.9,1958.37,2.92,353.54,14.1,24.27,14.32,-0.331,0.039893135,39.66
1958.06,44.75,1.73,2.93,28.9,1958.46,2.97,362.04,14,23.7,14.64,-0.333,0.038659218,39.36
1958.07,45.98,1.73,2.91,29,1958.54,3.2,370.71,13.95,23.49,14.96,0,0.037625054,39.36
1958.08,47.7,1.73,2.9,28.9,1958.62,3.54,385.9,14,23.43,15.54,0,0.036268344,39.36
1958.09,48.96,1.73,2.88,28.9,1958.71,3.76,396.1,14,23.3,15.93,0,0.035334967,39.36
1958.1,50.95,1.74,2.88,28.9,1958.79,3.8,412.2,14.05,23.33,16.56,0.167,0.03408577,39.51
1958.11,52.5,1.74,2.89,29,1958.87,3.74,423.27,14.06,23.27,16.99,0.166,0.033206286,39.66
1958.12,53.49,1.75,2.89,28.9,1958.96,3.86,432.75,14.16,23.38,17.36,0.166,0.032716396,39.82
1959.01,55.62,1.76,2.96,29,1959.04,4.02,448.43,14.16,23.89,17.98,0.165,0.031583423,39.97
1959.02,54.77,1.76,3.04,28.9,1959.12,3.96,443.1,14.27,24.57,17.76,0.164,0.03219518,40.12
1959.03,56.16,1.77,3.11,28.9,1959.21,3.99,454.35,14.32,25.16,18.2,0.164,0.031517094,40.27
1959.04,57.1,1.78,3.21,29,1959.29,4.12,460.36,14.32,25.85,18.43,0.163,0.031115061,40.42
1959.05,57.96,1.78,3.3,29,1959.37,4.31,467.29,14.38,26.63,18.69,0.162,0.030768288,40.57
1959.06,57.46,1.79,3.4,29.1,1959.46,4.34,461.67,14.38,27.32,18.45,0.162,0.031152106,40.73
1959.07,59.74,1.8,3.41,29.2,1959.54,4.4,478.35,14.39,27.3,19.09,0.162,0.030074824,40.88
1959.08,59.4,1.8,3.42,29.2,1959.62,4.43,475.62,14.44,27.38,18.96,0.161,0.030359091,41.03
1959.09,57.05,1.81,3.43,29.3,1959.71,4.68,455.25,14.44,27.37,18.12,0.16,0.031726556,41.18
1959.1,57,1.82,3.42,29.4,1959.79,4.53,453.3,14.45,27.17,18.02,0.16,0.031871404,41.33
1959.11,57.23,1.82,3.4,29.4,1959.87,4.53,455.13,14.5,27.07,18.07,0.159,0.031859689,41.48
1959.12,59.06,1.83,3.39,29.4,1959.96,4.69,469.68,14.55,26.96,18.62,0.159,0.030985439,41.64
1960.01,58.03,1.87,3.39,29.3,1960.04,4.72,463.07,14.9,27.05,18.34,0.862,0.032167327,42.47
1960.02,55.78,1.9,3.39,29.4,1960.12,4.49,443.6,15.14,26.96,17.55,0.845,0.034122087,43.3
1960.03,55.02,1.94,3.39,29.4,1960.21,4.25,437.55,15.43,26.96,17.29,0.829,0.035259905,44.14
1960.04,55.73,1.94,3.35,29.5,1960.29,4.28,441.7,15.4,26.52,17.43,0.074,0.034870447,44.22
1960.05,55.22,1.95,3.3,29.5,1960.37,4.35,437.66,15.43,26.18,17.26,0.075,0.035252988,44.29
1960.06,57.26,1.95,3.26,29.6,1960.46,4.15,452.29,15.4,25.75,17.82,0.074,0.034055187,44.37
1960.07,55.84,1.95,3.26,29.6,1960.54,3.9,441.08,15.4,25.78,17.38,0,0.034921203,44.37
1960.08,56.51,1.95,3.27,29.6,1960.62,3.8,446.37,15.4,25.8,17.58,0,0.034507167,44.37
1960.09,54.81,1.95,3.27,29.6,1960.71,3.8,432.94,15.4,25.83,17.05,0,0.035577449,44.37
1960.1,53.73,1.95,3.27,29.8,1960.79,3.89,421.56,15.3,25.66,16.61,0,0.036292574,44.37
1960.11,55.47,1.95,3.27,29.8,1960.87,3.93,435.21,15.3,25.66,17.15,0,0.035154137,44.37
1960.12,56.8,1.95,3.27,29.8,1960.96,3.84,445.65,15.3,25.66,17.56,0,0.034330986,44.37
1961.01,59.72,1.95,3.21,29.8,1961.04,3.84,468.56,15.27,25.19,18.47,-0.074,0.032596618,44.29
1961.02,62.17,1.94,3.15,29.8,1961.12,3.78,487.78,15.25,24.71,19.23,-0.075,0.031258324,44.22
1961.03,64.12,1.94,3.09,29.8,1961.21,3.74,503.08,15.22,24.24,19.84,-0.074,0.03025577,44.14
1961.04,65.83,1.94,3.07,29.8,1961.29,3.78,516.5,15.22,24.09,20.38,0,0.029469847,44.14
1961.05,66.5,1.94,3.05,29.8,1961.37,3.71,521.75,15.22,23.93,20.6,0,0.029172932,44.14
1961.06,65.62,1.94,3.03,29.8,1961.46,3.88,514.85,15.22,23.77,20.33,0,0.029564157,44.14
1961.07,65.44,1.95,3.04,30,1961.54,3.92,510.01,15.17,23.67,20.15,0.149,0.029747402,44.29
1961.08,67.79,1.95,3.04,29.9,1961.62,4.04,530.09,15.27,23.8,20.94,0.148,0.028814427,44.44
1961.09,67.26,1.96,3.05,30,1961.71,3.98,524.2,15.28,23.77,20.71,0.148,0.029140648,44.59
1961.1,68,1.98,3.1,30,1961.79,3.92,529.96,15.43,24.13,20.92,0.441,0.029117647,45.05
1961.11,71.08,2,3.14,30,1961.87,3.94,553.97,15.59,24.5,21.86,0.436,0.02813731,45.5
1961.12,71.74,2.02,3.19,30,1961.96,4.06,559.11,15.74,24.86,22.04,0.432,0.028157234,45.96
1962.01,69.07,2.03,3.25,30,1962.04,4.08,538.3,15.8,25.33,21.2,0.143,0.029342261,46.11
1962.02,70.22,2.03,3.31,30.1,1962.12,4.04,545.45,15.79,25.71,21.45,0.142,0.028956565,46.26
1962.03,70.29,2.04,3.37,30.1,1962.21,3.93,545.99,15.85,26.18,21.44,0.142,0.029022621,46.41
1962.04,68.05,2.05,3.4,30.2,1962.29,3.84,526.84,15.85,26.35,20.66,0.142,0.030075974,46.57
1962.05,62.99,2.05,3.44,30.2,1962.37,3.87,487.67,15.9,26.61,19.09,0.141,0.032597714,46.72
1962.06,55.63,2.06,3.47,30.2,1962.46,3.91,430.69,15.95,26.86,16.83,0.141,0.037030379,46.87
1962.07,56.97,2.07,3.49,30.3,1962.54,4.01,439.6,15.95,26.93,17.14,0.14,0.036276461,47.02
1962.08,58.52,2.07,3.51,30.3,1962.62,3.98,451.57,16,27.08,17.57,0.14,0.035429426,47.17
1962.09,58,2.08,3.53,30.4,1962.71,3.98,446.08,16,27.15,17.32,0.139,0.035862069,47.32
1962.1,56.17,2.1,3.58,30.4,1962.79,3.93,432.01,16.13,27.51,16.74,0.347,0.037327221,47.7
1962.11,60.04,2.11,3.62,30.4,1962.87,3.92,461.77,16.25,27.87,17.85,0.344,0.035198701,48.08
1962.12,62.64,2.13,3.67,30.4,1962.96,3.86,481.77,16.38,28.23,18.59,0.341,0.034003831,48.46
1963.01,65.06,2.14,3.68,30.4,1963.04,3.83,500.38,16.43,28.33,19.26,0.136,0.032841531,48.61
1963.02,65.92,2.14,3.7,30.4,1963.12,3.92,506.99,16.48,28.43,19.47,0.135,0.032514108,48.77
1963.03,65.67,2.15,3.71,30.5,1963.21,3.93,503.41,16.48,28.44,19.29,0.135,0.032739455,48.92
1963.04,68.76,2.17,3.75,30.5,1963.29,3.97,527.1,16.61,28.77,20.15,0.335,0.031510617,49.3
1963.05,70.14,2.18,3.8,30.5,1963.37,3.93,537.68,16.74,29.1,20.51,0.333,0.031128172,49.68
1963.06,70.11,2.2,3.84,30.6,1963.46,3.99,535.69,16.81,29.34,20.38,0.33,0.031379261,50.05
1963.07,69.07,2.2,3.88,30.7,1963.54,4.02,526.03,16.78,29.55,19.97,0.066,0.031899957,50.13
1963.08,70.98,2.21,3.92,30.7,1963.62,4,540.58,16.81,29.85,20.47,0.066,0.031088617,50.21
1963.09,72.85,2.21,3.96,30.7,1963.71,4.08,554.82,16.83,30.16,20.96,0.065,0.030336307,50.28
1963.1,73.03,2.23,3.98,30.8,1963.79,4.11,554.38,16.95,30.21,20.89,0.456,0.030580994,50.81
1963.11,72.62,2.26,4,30.8,1963.87,4.12,551.27,17.13,30.36,20.72,0.452,0.031075048,51.34
1963.12,74.17,2.28,4.02,30.9,1963.96,4.13,561.21,17.25,30.42,21.04,0.447,0.030740191,51.88
1964.01,76.45,2.3,4.07,30.9,1964.04,4.17,578.47,17.38,30.82,21.63,0.316,0.030041465,52.25
1964.02,77.39,2.31,4.13,30.9,1964.12,4.15,585.58,17.5,31.22,21.83,0.314,0.029891846,52.63
1964.03,78.8,2.33,4.18,30.9,1964.21,4.22,596.25,17.63,31.63,22.17,0.312,0.029568528,53.01
1964.04,79.94,2.35,4.23,30.9,1964.29,4.23,604.87,17.76,32.01,22.42,0.31,0.029355392,53.39
1964.05,80.72,2.36,4.28,30.9,1964.37,4.2,610.78,17.88,32.39,22.57,0.307,0.029278122,53.77
1964.06,80.24,2.38,4.33,31,1964.46,4.17,605.18,17.95,32.66,22.3,0.305,0.029661017,54.15
1964.07,83.22,2.4,4.38,31.1,1964.54,4.19,625.64,18.04,32.9,22.98,0.363,0.028839221,54.61
1964.08,82,2.42,4.42,31,1964.62,4.19,618.46,18.25,33.36,22.65,0.36,0.029512195,55.06
1964.09,83.41,2.44,4.47,31.1,1964.71,4.2,627.07,18.34,33.61,22.89,0.357,0.029253087,55.52
1964.1,84.85,2.46,4.5,31.1,1964.79,4.19,637.9,18.49,33.81,23.21,0.355,0.028992339,55.97
1964.11,85.44,2.48,4.52,31.2,1964.87,4.15,640.27,18.58,33.9,23.23,0.352,0.029026217,56.43
1964.12,83.96,2.5,4.55,31.2,1964.96,4.18,629.18,18.73,34.1,22.75,0.349,0.029776084,56.88
1965.01,86.12,2.52,4.59,31.2,1965.04,4.19,645.37,18.86,34.42,23.27,0.289,0.029222829,57.26
1965.02,86.75,2.53,4.64,31.2,1965.12,4.21,650.09,18.98,34.75,23.37,0.287,0.029202651,57.64
1965.03,86.83,2.55,4.68,31.3,1965.21,4.21,648.61,19.05,34.96,23.25,0.285,0.02936773,58.02
1965.04,87.97,2.57,4.73,31.4,1965.29,4.2,655.03,19.14,35.24,23.42,0.339,0.029214505,58.47
1965.05,89.28,2.59,4.79,31.4,1965.37,4.21,664.79,19.29,35.64,23.71,0.337,0.029009857,58.93
1965.06,85.04,2.61,4.84,31.6,1965.46,4.21,629.21,19.31,35.81,22.39,0.334,0.030691439,59.38
1965.07,84.91,2.63,4.89,31.6,1965.54,4.2,628.25,19.43,36.16,22.3,0.277,0.030934754,59.76
1965.08,86.49,2.64,4.93,31.6,1965.62,4.25,639.94,19.56,36.5,22.67,0.275,0.030562262,60.14
1965.09,89.38,2.66,4.98,31.6,1965.71,4.29,661.32,19.68,36.85,23.37,0.273,0.029760573,60.52
1965.1,91.39,2.68,5.05,31.7,1965.79,4.35,674.06,19.77,37.25,23.78,0.325,0.029324871,60.98
1965.11,92.15,2.7,5.12,31.7,1965.87,4.45,679.67,19.91,37.76,23.93,0.323,0.029300054,61.43
1965.12,91.73,2.72,5.19,31.8,1965.96,4.62,674.44,20,38.16,23.69,0.321,0.02965224,61.89
1966.01,93.32,2.74,5.24,31.8,1966.04,4.61,686.13,20.15,38.53,24.06,0.318,0.029361337,62.34
1966.02,92.69,2.76,5.29,32,1966.12,4.83,677.24,20.17,38.65,23.7,0.316,0.029776675,62.8
1966.03,88.88,2.78,5.34,32.1,1966.21,4.87,647.38,20.25,38.9,22.61,0.314,0.031278128,63.25
1966.04,91.6,2.8,5.38,32.3,1966.29,4.75,663.06,20.24,38.94,23.11,0.26,0.030531332,63.63
1966.05,86.78,2.81,5.42,32.3,1966.37,4.78,628.17,20.36,39.23,21.85,0.258,0.032419106,64.01
1966.06,86.06,2.83,5.46,32.4,1966.46,4.81,621.03,20.42,39.4,21.56,0.257,0.032884034,64.39
1966.07,85.84,2.85,5.48,32.5,1966.54,5.02,617.54,20.5,39.4,21.38,0.306,0.033201305,64.84
1966.08,80.65,2.87,5.49,32.7,1966.62,5.22,576.65,20.52,39.28,19.91,0.304,0.035585865,65.3
1966.09,77.81,2.89,5.51,32.7,1966.71,5.18,556.35,20.66,39.4,19.16,0.302,0.037141756,65.75
1966.1,77.13,2.88,5.52,32.9,1966.79,5.01,548.13,20.49,39.25,18.83,-0.1,0.03738273,65.6
1966.11,80.99,2.88,5.54,32.9,1966.87,5.16,575.57,20.44,39.35,19.71,-0.1,0.035518829,65.45
1966.12,81.33,2.87,5.55,32.9,1966.96,4.84,577.98,20.4,39.44,19.74,-0.101,0.035288331,65.3
1967.01,84.45,2.88,5.52,32.9,1967.04,4.58,600.15,20.47,39.2,20.43,0.151,0.03410302,65.53
1967.02,87.36,2.89,5.48,32.9,1967.12,4.63,620.83,20.54,38.97,21.07,0.151,0.033081502,65.75
1967.03,89.42,2.9,5.45,33,1967.21,4.54,633.55,20.55,38.61,21.44,0.15,0.032431223,65.98
1967.04,90.96,2.9,5.41,33.1,1967.29,4.59,642.51,20.48,38.21,21.69,0,0.031882146,65.98
1967.05,92.59,2.9,5.37,33.2,1967.37,4.85,652.06,20.42,37.82,21.95,0,0.031320877,65.98
1967.06,91.43,2.9,5.33,33.3,1967.46,5.02,641.95,20.36,37.42,21.55,0,0.031718254,65.98
1967.07,93.01,2.91,5.32,33.4,1967.54,5.16,651.09,20.35,37.24,21.8,0.1,0.031251156,66.13
1967.08,94.49,2.91,5.31,33.5,1967.62,5.28,659.48,20.33,37.06,22.03,0.099,0.030832152,66.28
1967.09,95.81,2.92,5.3,33.6,1967.71,5.3,666.7,20.32,36.88,22.22,0.099,0.030476986,66.44
1967.1,95.66,2.92,5.31,33.7,1967.79,5.48,663.68,20.26,36.84,22.07,0,0.030524775,66.44
1967.11,92.66,2.92,5.32,33.8,1967.87,5.75,640.97,20.2,36.8,21.26,0,0.031513058,66.44
1967.12,95.3,2.92,5.33,33.9,1967.96,5.7,657.28,20.14,36.76,21.75,0,0.030640084,66.44
1968.01,95.04,2.93,5.37,34.1,1968.04,5.53,651.64,20.09,36.8,21.51,0.148,0.030829125,66.66
1968.02,90.75,2.94,5.4,34.2,1968.12,5.56,620.41,20.1,36.94,20.42,0.148,0.032396694,66.89
1968.03,89.09,2.95,5.44,34.3,1968.21,5.74,607.29,20.11,37.08,19.93,0.147,0.033112583,67.12
1968.04,95.67,2.96,5.48,34.4,1968.29,5.64,650.24,20.14,37.27,21.28,0.196,0.030974496,67.42
1968.05,97.87,2.98,5.53,34.5,1968.37,5.87,663.27,20.17,37.45,21.63,0.195,0.030414529,67.73
1968.06,100.5,2.99,5.57,34.7,1968.46,5.72,677.17,20.15,37.53,22,0.194,0.029751244,68.03
1968.07,100.3,3,5.6,34.9,1968.54,5.5,671.95,20.12,37.52,21.75,0.193,0.02994347,68.33
1968.08,98.11,3.02,5.63,35,1968.62,5.42,655.4,20.15,37.61,21.14,0.192,0.030747834,68.64
1968.09,101.3,3.03,5.66,35.1,1968.71,5.46,674.78,20.18,37.7,21.68,0.191,0.029911155,68.94
1968.1,103.8,3.04,5.69,35.3,1968.79,5.58,687.51,20.16,37.71,22,0.191,0.029319171,69.24
1968.11,105.4,3.06,5.73,35.4,1968.87,5.7,696.14,20.19,37.82,22.2,0.19,0.029000664,69.55
1968.12,106.5,3.07,5.76,35.5,1968.96,6.03,701.42,20.22,37.94,22.28,0.189,0.028826291,69.85
1969.01,102,3.08,5.78,35.6,1969.04,6.04,669.9,20.23,37.96,21.19,0.141,0.030196078,70.08
1969.02,101.5,3.09,5.8,35.8,1969.12,6.19,662.89,20.18,37.88,20.9,0.141,0.03044335,70.3
1969.03,99.3,3.1,5.82,36.1,1969.21,6.3,643.13,20.08,37.69,20.2,0.14,0.03121853,70.53
